EmployeeID,CompanyID,Role,WeeklyServiceHours,CitizensServed,FamilyRelations,CaretakingEducation,RecentWorkPermit,CriminalBackground,Debt
EMP003298,COMP000123,Employee,25.81,22,0,True,False,False,0.0
EMP001006,COMP000037,Employee,25.8,8,0,True,False,False,0.0
EMP003601,COMP000137,Employee,25.78,24,0,True,True,True,270217.33
EMP001171,COMP000042,Employee,25.77,8,1,True,False,False,0.0
EMP003574,COMP000135,Employee,25.77,21,0,True,False,False,0.0
EMP001049,COMP000040,Employee,25.77,9,0,True,False,False,0.0
EMP000652,COMP000025,Employee,25.77,8,0,True,False,False,0.0
EMP003236,COMP000119,Employee,25.77,22,0,True,False,False,0.0
EMP001754,COMP000065,Employee,25.77,8,0,True,False,False,0.0
EMP003086,COMP000110,Employee,25.76,8,0,True,False,False,0.0
EMP002687,COMP000098,Employee,25.76,8,0,True,False,True,0.0
EMP002759,COMP000101,Employee,25.76,9,0,True,False,False,0.0
EMP001570,COMP000060,Employee,25.76,8,0,True,False,False,0.0
EMP001997,COMP000073,Employee,25.75,8,0,True,False,False,0.0
EMP002910,COMP000104,Employee,25.75,8,0,True,False,False,0.0
EMP002468,COMP000088,Employee,25.75,8,0,True,False,False,0.0
EMP001931,COMP000072,Employee,25.74,8,0,True,False,False,136236.66
EMP000144,COMP000010,Employee,25.74,9,0,True,False,False,0.0
EMP003651,COMP000138,Employee,25.73,22,0,True,False,False,0.0
EMP001641,COMP000062,Employee,25.73,8,0,True,False,False,0.0
EMP001621,COMP000062,Employee,25.73,9,0,True,False,False,0.0
EMP000313,COMP000016,Employee,25.72,9,0,True,False,False,0.0
EMP000991,COMP000037,Employee,25.71,9,0,True,False,False,0.0
EMP000730,COMP000027,Employee,25.71,9,0,True,False,False,0.0
EMP001474,COMP000057,Employee,25.71,8,0,True,False,False,0.0
EMP001147,COMP000042,Employee,25.71,9,0,True,False,False,0.0
EMP002886,COMP000104,Employee,25.7,9,0,True,False,False,0.0
EMP002365,COMP000083,Employee,25.69,8,0,True,False,False,0.0
EMP002883,COMP000104,Employee,25.69,9,0,True,False,False,0.0
EMP003157,COMP000113,Employee,25.68,21,1,True,False,False,0.0
EMP002621,COMP000096,Employee,25.68,9,1,True,False,True,0.0
EMP003201,COMP000115,Employee,25.67,19,0,True,False,False,0.0
EMP000743,COMP000027,Employee,25.67,9,0,True,False,False,0.0
EMP002328,COMP000079,Employee,25.67,8,0,True,False,True,243743.62
EMP003280,COMP000121,Employee,25.66,24,0,True,False,True,0.0
EMP002650,COMP000098,Employee,25.66,9,1,True,True,False,0.0
EMP001153,COMP000042,Employee,25.65,8,0,True,False,False,0.0
EMP002103,COMP000076,Employee,25.64,9,0,True,False,False,0.0
EMP002516,COMP000089,Employee,25.64,8,0,True,False,False,0.0
EMP002869,COMP000104,Employee,25.64,9,0,True,False,False,93676.71
EMP003366,COMP000123,Employee,25.63,21,0,True,False,False,0.0
EMP001406,COMP000055,Employee,25.63,8,0,True,False,True,251755.25
EMP001951,COMP000073,Employee,25.61,9,0,True,False,False,0.0
EMP002089,COMP000076,Employee,25.61,9,0,True,False,False,0.0
EMP003140,COMP000113,Employee,25.59,21,0,True,False,False,0.0
EMP002185,COMP000077,Employee,25.59,9,0,True,False,False,0.0
EMP002044,COMP000074,Employee,25.58,8,0,True,False,False,0.0
EMP001725,COMP000065,Employee,25.57,9,0,True,False,False,0.0
EMP002533,COMP000091,Employee,25.57,9,1,True,True,False,0.0
EMP002522,COMP000090,Employee,25.57,9,1,True,False,False,0.0
EMP000599,COMP000024,Employee,25.56,8,0,True,False,False,0.0
EMP000157,COMP000010,Employee,25.56,9,0,True,False,False,0.0
EMP001936,COMP000072,Employee,25.56,8,0,True,False,True,279592.93
EMP003363,COMP000123,Employee,25.55,21,0,True,False,False,0.0
EMP001461,COMP000057,Employee,25.55,9,0,True,False,False,0.0
EMP000641,COMP000025,Employee,25.54,8,0,True,False,False,0.0
EMP002281,COMP000079,Employee,25.53,9,0,True,False,True,235544.65
EMP003174,COMP000113,Employee,25.52,21,1,True,False,False,0.0
EMP002824,COMP000103,Employee,25.52,9,0,True,False,False,0.0
EMP000999,COMP000037,Employee,25.52,9,0,True,False,False,0.0
EMP003184,COMP000113,Employee,25.51,21,0,True,False,False,0.0
EMP003221,COMP000119,Owner,25.51,23,0,True,True,False,0.0
EMP000568,COMP000023,Employee,25.51,8,0,True,False,False,0.0
EMP001737,COMP000065,Employee,25.51,9,0,True,False,False,0.0
EMP002396,COMP000086,Employee,25.5,9,0,True,False,False,0.0
EMP001747,COMP000065,Employee,25.5,8,0,True,False,False,0.0
EMP002483,COMP000088,Employee,25.5,8,0,True,False,False,0.0
EMP001069,COMP000040,Employee,25.5,8,0,True,False,False,0.0
EMP001988,COMP000073,Employee,25.5,8,0,True,False,False,0.0
EMP003479,COMP000131,Employee,25.49,17,0,True,False,False,82699.71
EMP003491,COMP000132,Employee,25.49,21,0,True,False,False,0.0
EMP002073,COMP000076,Employee,25.49,9,0,True,False,False,0.0
EMP001105,COMP000041,Employee,25.49,8,0,True,False,False,0.0
EMP003751,COMP000139,Employee,25.48,21,0,True,False,False,0.0
EMP003390,COMP000126,Employee,25.48,18,0,True,False,False,0.0
EMP002394,COMP000086,Employee,25.47,9,0,True,False,False,0.0
EMP002129,COMP000077,Employee,25.47,9,0,True,False,False,0.0
EMP002045,COMP000074,Employee,25.46,8,0,True,True,False,0.0
EMP000753,COMP000027,Employee,25.46,9,1,True,False,False,0.0
EMP000737,COMP000027,Employee,25.46,9,1,True,False,False,0.0
EMP002098,COMP000076,Employee,25.45,9,0,True,False,False,0.0
EMP002486,COMP000088,Employee,25.45,8,0,True,False,False,0.0
EMP000168,COMP000010,Employee,25.44,8,0,True,True,False,0.0
EMP003493,COMP000132,Employee,25.44,21,2,True,False,False,0.0
EMP000623,COMP000024,Employee,25.44,8,0,True,False,False,0.0
EMP002401,COMP000086,Employee,25.43,9,0,True,False,False,84502.34
EMP002998,COMP000108,Employee,25.43,8,0,True,False,False,0.0
EMP001709,COMP000065,Owner,25.43,9,0,True,False,False,0.0
EMP002134,COMP000077,Employee,25.42,9,0,True,False,False,0.0
EMP001841,COMP000071,Employee,25.41,9,0,True,False,False,0.0
EMP003396,COMP000126,Employee,25.41,18,0,True,False,False,0.0
EMP003322,COMP000123,Employee,25.4,21,0,True,False,False,0.0
EMP001075,COMP000040,Employee,25.4,8,0,True,False,False,0.0
EMP003525,COMP000134,Owner,25.39,21,0,True,False,False,0.0
EMP000082,COMP000006,Employee,25.39,8,0,True,False,False,0.0
EMP002138,COMP000077,Employee,25.38,9,0,True,False,False,0.0
EMP001698,COMP000064,Employee,25.38,9,0,True,False,False,0.0
EMP003017,COMP000110,Employee,25.38,9,0,True,False,False,0.0
EMP000940,COMP000034,Employee,25.37,8,0,True,False,False,0.0
EMP001285,COMP000049,Employee,25.37,8,2,True,False,False,186763.48
EMP001718,COMP000065,Employee,25.37,9,0,True,False,False,0.0
EMP001295,COMP000051,Employee,25.36,9,1,True,False,False,0.0
EMP000121,COMP000009,Employee,25.36,8,0,True,False,False,0.0
EMP003664,COMP000138,Employee,25.36,22,0,True,False,False,0.0
EMP000100,COMP000008,Employee,25.35,8,0,True,False,True,0.0
EMP002021,COMP000074,Employee,25.35,9,0,True,False,False,0.0
EMP000073,COMP000006,Employee,25.35,9,0,True,True,False,0.0
EMP000305,COMP000016,Employee,25.34,9,0,True,False,False,0.0
EMP001821,COMP000070,Employee,25.34,9,0,True,False,False,102056.9
EMP002803,COMP000103,Employee,25.34,9,0,True,False,False,0.0
EMP000505,COMP000021,Employee,25.34,9,0,True,False,False,81910.05
EMP001463,COMP000057,Employee,25.33,9,0,True,False,False,0.0
EMP001642,COMP000062,Employee,25.33,8,0,True,False,False,0.0
EMP003512,COMP000132,Employee,25.31,21,0,True,False,False,0.0
EMP002161,COMP000077,Employee,25.31,9,0,True,False,False,0.0
EMP000042,COMP000005,Employee,25.31,9,1,True,False,False,0.0
EMP002342,COMP000081,Employee,25.3,8,1,True,False,True,0.0
EMP001195,COMP000044,Employee,25.3,9,1,True,False,True,208281.52
EMP001770,COMP000068,Employee,25.3,9,1,True,False,False,0.0
EMP001068,COMP000040,Employee,25.3,8,0,True,False,False,0.0
EMP003724,COMP000139,Employee,25.29,22,1,True,False,False,0.0
EMP000054,COMP000005,Employee,25.27,8,0,True,False,False,0.0
EMP000395,COMP000017,Employee,25.27,9,0,True,False,False,0.0
EMP003690,COMP000138,Employee,25.22,21,0,True,False,False,0.0
EMP001690,COMP000064,Employee,25.22,9,0,True,False,False,0.0
EMP000426,COMP000017,Employee,25.21,8,0,True,False,False,0.0
EMP002572,COMP000092,Employee,25.21,8,0,True,False,False,68412.51
EMP001861,COMP000071,Employee,25.21,9,0,True,False,False,0.0
EMP003354,COMP000123,Employee,25.2,21,0,True,False,False,0.0
EMP000922,COMP000034,Employee,25.19,9,0,True,False,False,0.0
EMP003132,COMP000113,Employee,25.18,21,0,True,False,False,62332.82
EMP002800,COMP000103,Employee,25.17,9,0,True,False,False,0.0
EMP001365,COMP000054,Employee,25.17,8,0,True,False,False,0.0
EMP001804,COMP000068,Employee,25.16,8,0,True,False,False,0.0
EMP003290,COMP000121,Employee,25.16,23,0,True,False,False,0.0
EMP000085,COMP000006,Employee,25.15,8,1,True,False,False,0.0
EMP002523,COMP000090,Employee,25.14,9,0,True,False,False,0.0
EMP003021,COMP000110,Employee,25.14,9,0,True,False,False,87167.64
EMP003092,COMP000111,Employee,25.14,24,1,True,False,False,0.0
EMP000246,COMP000014,Employee,25.12,8,0,True,False,False,0.0
EMP000160,COMP000010,Employee,25.12,9,0,True,False,False,0.0
EMP002102,COMP000076,Employee,25.1,9,1,True,False,False,0.0
EMP002451,COMP000088,Employee,25.1,9,0,False,False,False,0.0
EMP000772,COMP000027,Employee,25.08,8,0,True,False,False,0.0
EMP003196,COMP000114,Employee,25.07,26,0,True,False,False,0.0
EMP000165,COMP000010,Employee,25.07,8,0,True,False,False,0.0
EMP002046,COMP000074,Employee,25.06,8,0,True,False,False,0.0
EMP002823,COMP000103,Employee,25.05,9,0,True,False,False,0.0
EMP001575,COMP000060,Employee,25.05,8,0,True,False,False,0.0
EMP001721,COMP000065,Employee,25.04,9,0,True,False,False,94868.29
EMP002022,COMP000074,Employee,25.04,9,0,True,False,False,0.0
EMP001421,COMP000055,Employee,25.04,8,0,True,False,False,156494.49
EMP003696,COMP000138,Employee,25.03,21,0,True,True,False,0.0
EMP002837,COMP000104,Employee,25.03,9,0,True,False,False,0.0
EMP002930,COMP000106,Employee,25.01,9,0,False,False,False,0.0
EMP002007,COMP000073,Employee,25.01,8,1,True,False,False,0.0
EMP001918,COMP000072,Employee,25.01,8,0,True,False,False,196804.11
EMP002183,COMP000077,Employee,25.0,9,0,True,False,False,0.0
EMP000921,COMP000034,Employee,25.0,9,0,True,False,False,0.0
EMP002574,COMP000092,Employee,24.98,8,0,True,False,False,0.0
EMP003627,COMP000138,Employee,24.97,22,0,True,False,False,0.0
EMP001735,COMP000065,Employee,24.97,9,0,True,False,False,0.0
EMP000755,COMP000027,Employee,24.96,9,1,True,False,False,0.0
EMP002705,COMP000098,Employee,24.96,8,0,True,False,False,0.0
EMP001227,COMP000045,Employee,24.95,8,0,True,False,False,0.0
EMP002807,COMP000103,Employee,24.94,9,0,True,False,False,0.0
EMP001067,COMP000040,Employee,24.93,8,0,True,False,False,0.0
EMP002777,COMP000101,Employee,24.93,8,0,True,False,False,0.0
EMP001605,COMP000062,Employee,24.93,9,0,True,False,False,0.0
EMP002457,COMP000088,Employee,24.93,8,0,True,False,False,0.0
EMP002633,COMP000096,Employee,24.93,8,0,True,False,False,0.0
EMP000486,COMP000021,Employee,24.93,9,0,True,False,False,129941.59
EMP001909,COMP000072,Employee,24.91,9,0,True,False,False,227082.87
EMP000232,COMP000014,Employee,24.9,9,0,True,False,False,0.0
EMP002422,COMP000086,Employee,24.9,9,0,True,True,False,0.0
EMP000414,COMP000017,Employee,24.9,9,0,True,False,False,0.0
EMP002324,COMP000079,Employee,24.88,8,0,True,False,False,244805.84
EMP000954,COMP000034,Employee,24.88,8,0,True,False,False,0.0
EMP000683,COMP000026,Employee,24.88,8,0,True,False,False,0.0
EMP001400,COMP000055,Employee,24.88,9,0,True,False,True,201191.58
EMP000784,COMP000027,Employee,24.87,8,0,True,False,False,0.0
EMP003538,COMP000134,Employee,24.86,20,0,True,False,False,0.0
EMP002251,COMP000079,Owner,24.86,9,0,True,False,True,418066.6
EMP000055,COMP000005,Employee,24.86,8,0,True,False,False,0.0
EMP002392,COMP000086,Employee,24.85,9,0,True,False,False,0.0
EMP003571,COMP000135,Employee,24.84,21,0,True,False,False,0.0
EMP001762,COMP000066,Employee,24.84,8,0,True,False,False,0.0
EMP002341,COMP000081,Employee,24.84,8,0,True,False,False,0.0
EMP001212,COMP000044,Employee,24.84,8,0,True,False,False,281890.92
EMP000571,COMP000023,Employee,24.83,8,0,True,False,False,0.0
EMP002277,COMP000079,Employee,24.83,9,0,True,False,False,250365.03
EMP000434,COMP000017,Employee,24.82,8,0,True,False,False,0.0
EMP002977,COMP000108,Employee,24.82,9,0,True,False,False,0.0
EMP003269,COMP000121,Employee,24.82,24,0,True,False,False,0.0
EMP002246,COMP000078,Employee,24.82,9,0,True,False,False,0.0
EMP002598,COMP000093,Employee,24.81,8,0,True,False,False,0.0
EMP003454,COMP000128,Employee,24.81,20,0,True,False,False,333718.95
EMP001145,COMP000042,Employee,24.81,9,0,True,False,False,0.0
EMP002703,COMP000098,Employee,24.81,8,0,True,False,False,0.0
EMP000901,COMP000034,Employee,24.81,9,0,True,False,False,0.0
EMP000188,COMP000011,Employee,24.8,8,0,True,False,False,0.0
EMP003477,COMP000131,Employee,24.8,17,0,True,True,False,0.0
EMP001536,COMP000058,Employee,24.79,8,0,True,False,False,290298.14
EMP001475,COMP000057,Employee,24.79,8,0,True,False,True,0.0
EMP002472,COMP000088,Employee,24.79,8,0,True,False,False,0.0
EMP002456,COMP000088,Employee,24.79,9,0,True,False,False,0.0
EMP000016,COMP000003,Employee,24.78,8,0,True,False,False,0.0
EMP003209,COMP000116,Employee,24.77,23,0,True,False,False,0.0
EMP000361,COMP000016,Employee,24.77,8,1,True,False,False,0.0
EMP002088,COMP000076,Employee,24.76,9,0,True,False,False,0.0
EMP000393,COMP000017,Employee,24.74,9,0,True,False,False,0.0
EMP001363,COMP000054,Employee,24.73,8,0,True,False,False,0.0
EMP003023,COMP000110,Employee,24.72,9,1,True,False,False,0.0
EMP002817,COMP000103,Employee,24.72,9,0,True,False,False,72778.34
EMP000648,COMP000025,Employee,24.71,8,0,True,False,False,0.0
EMP003417,COMP000128,Employee,24.69,21,0,True,False,True,359401.99
EMP001669,COMP000064,Employee,24.68,9,0,True,False,False,0.0
EMP000685,COMP000026,Employee,24.68,8,0,True,False,False,0.0
EMP000391,COMP000017,Employee,24.67,9,0,True,False,False,0.0
EMP000063,COMP000005,Employee,24.66,8,0,True,False,True,0.0
EMP001553,COMP000059,Employee,24.66,8,0,True,False,False,0.0
EMP000171,COMP000010,Employee,24.64,8,0,True,False,False,0.0
EMP003575,COMP000135,Employee,24.64,21,0,True,False,False,0.0
EMP001531,COMP000058,Employee,24.63,8,2,True,True,True,149675.25
EMP002648,COMP000098,Employee,24.63,9,1,True,False,False,0.0
EMP003508,COMP000132,Employee,24.63,21,0,True,False,False,0.0
EMP001856,COMP000071,Employee,24.63,9,0,False,False,False,0.0
EMP003110,COMP000113,Employee,24.63,22,0,True,False,False,0.0
EMP000343,COMP000016,Employee,24.62,8,0,True,False,False,0.0
EMP001794,COMP000068,Employee,24.61,9,0,True,False,False,0.0
EMP001079,COMP000040,Employee,24.59,8,0,True,False,False,0.0
EMP001055,COMP000040,Employee,24.57,9,0,True,False,False,0.0
EMP000347,COMP000016,Employee,24.56,8,0,True,False,False,0.0
EMP001018,COMP000039,Employee,24.56,8,0,True,False,False,0.0
EMP000776,COMP000027,Employee,24.56,8,0,True,False,False,0.0
EMP000355,COMP000016,Employee,24.53,8,0,True,False,False,0.0
EMP000733,COMP000027,Employee,24.53,9,0,True,True,False,0.0
EMP000345,COMP000016,Employee,24.52,8,0,True,False,False,0.0
EMP003517,COMP000132,Employee,24.51,21,0,True,False,False,0.0
EMP002131,COMP000077,Employee,24.51,9,1,True,False,False,91024.38
EMP002369,COMP000083,Employee,24.5,8,0,True,False,False,0.0
EMP003568,COMP000135,Employee,24.49,22,0,True,False,False,0.0
EMP002543,COMP000091,Employee,24.49,9,0,True,False,False,0.0
EMP003500,COMP000132,Employee,24.49,21,0,True,False,False,0.0
EMP001664,COMP000064,Employee,24.48,9,1,True,False,False,0.0
EMP003334,COMP000123,Employee,24.47,21,0,True,False,False,0.0
EMP000613,COMP000024,Employee,24.47,8,0,True,False,False,0.0
EMP001753,COMP000065,Employee,24.46,8,1,True,False,False,0.0
EMP001336,COMP000053,Employee,24.46,8,0,True,False,True,160583.15
EMP000250,COMP000014,Employee,24.45,8,0,True,False,False,0.0
EMP002544,COMP000091,Employee,24.44,9,0,True,False,False,0.0
EMP001938,COMP000072,Employee,24.43,8,0,False,False,False,103318.5
EMP003077,COMP000110,Employee,24.42,8,0,True,False,False,0.0
EMP001319,COMP000053,Employee,24.42,9,0,True,False,True,219026.33
EMP002946,COMP000106,Employee,24.42,9,0,True,False,False,0.0
EMP000147,COMP000010,Employee,24.42,9,0,True,False,False,0.0
EMP001771,COMP000068,Employee,24.41,9,1,True,False,False,0.0
EMP002937,COMP000106,Employee,24.41,9,0,True,False,True,0.0
EMP003288,COMP000121,Employee,24.41,23,0,True,False,False,0.0
EMP002617,COMP000096,Employee,24.4,9,0,True,False,False,0.0
EMP001996,COMP000073,Employee,24.4,8,0,True,False,False,0.0
EMP002493,COMP000089,Employee,24.38,9,0,True,False,False,0.0
EMP002699,COMP000098,Employee,24.38,8,0,True,False,False,0.0
EMP000788,COMP000027,Employee,24.38,8,0,True,False,False,0.0
EMP003403,COMP000127,Employee,24.37,21,0,True,False,False,0.0
EMP003274,COMP000121,Employee,24.37,24,0,True,False,False,0.0
EMP003031,COMP000110,Employee,24.37,9,0,True,False,False,0.0
EMP000904,COMP000034,Employee,24.33,9,0,True,False,False,0.0
EMP001818,COMP000070,Employee,24.33,9,0,False,False,False,289432.29
EMP003036,COMP000110,Employee,24.33,9,0,True,False,False,0.0
EMP001472,COMP000057,Employee,24.32,8,0,True,False,False,0.0
EMP000655,COMP000025,Employee,24.32,8,0,True,False,False,0.0
EMP000439,COMP000017,Employee,24.32,8,0,True,False,False,0.0
EMP003738,COMP000139,Employee,24.31,21,0,True,False,False,0.0
EMP000543,COMP000022,Employee,24.31,8,0,True,False,False,0.0
EMP000166,COMP000010,Employee,24.31,8,0,True,False,False,0.0
EMP000261,COMP000015,Employee,24.28,9,0,True,False,False,0.0
EMP002738,COMP000099,Employee,24.28,9,0,False,False,False,0.0
EMP000573,COMP000023,Employee,24.28,8,0,True,False,False,0.0
EMP003300,COMP000123,Employee,24.28,22,0,True,False,False,0.0
EMP003685,COMP000138,Employee,24.28,21,1,True,False,False,0.0
EMP003167,COMP000113,Employee,24.27,21,0,True,False,False,0.0
EMP003391,COMP000126,Employee,24.27,18,0,True,False,False,0.0
EMP003401,COMP000127,Employee,24.26,21,0,True,False,False,0.0
EMP001264,COMP000047,Employee,24.24,8,0,True,False,False,0.0
EMP001995,COMP000073,Employee,24.24,8,0,True,False,False,0.0
EMP002928,COMP000106,Employee,24.24,9,0,True,False,False,0.0
EMP000364,COMP000016,Employee,24.23,8,1,True,False,False,0.0
EMP000363,COMP000016,Employee,24.23,8,0,True,False,False,0.0
EMP003046,COMP000110,Employee,24.22,9,0,True,False,False,0.0
EMP002997,COMP000108,Employee,24.22,8,0,True,False,False,0.0
EMP002776,COMP000101,Employee,24.21,8,0,True,False,False,0.0
EMP003667,COMP000138,Employee,24.21,21,1,True,False,False,0.0
EMP001234,COMP000046,Employee,24.21,8,0,True,True,False,73842.17
EMP000317,COMP000016,Employee,24.2,9,0,True,False,False,0.0
EMP001927,COMP000072,Employee,24.2,8,0,True,False,False,153185.69
EMP003245,COMP000119,Employee,24.2,22,0,True,False,False,0.0
EMP001096,COMP000041,Employee,24.19,9,0,True,False,False,0.0
EMP002915,COMP000105,Employee,24.19,8,0,True,False,False,0.0
EMP000083,COMP000006,Employee,24.18,8,0,True,False,False,79544.65
EMP001751,COMP000065,Employee,24.18,8,0,True,False,False,0.0
EMP001230,COMP000045,Employee,24.17,7,0,True,False,False,0.0
EMP003368,COMP000123,Employee,24.16,21,0,True,False,False,0.0
EMP000577,COMP000023,Employee,24.16,8,0,True,False,False,0.0
EMP003466,COMP000129,Employee,24.15,18,0,True,False,False,0.0
EMP001370,COMP000054,Employee,24.14,8,0,True,False,False,0.0
EMP001464,COMP000057,Employee,24.14,9,0,True,False,False,0.0
EMP000868,COMP000032,Employee,24.14,7,0,True,False,False,128501.65
EMP002373,COMP000083,Employee,24.13,8,0,True,False,False,0.0
EMP003610,COMP000137,Employee,24.1,23,1,True,False,True,363338.4
EMP001066,COMP000040,Employee,24.09,8,0,True,True,False,0.0
EMP002231,COMP000078,Employee,24.09,9,0,True,False,False,0.0
EMP000408,COMP000017,Employee,24.08,9,1,True,False,False,0.0
EMP000321,COMP000016,Employee,24.08,8,0,True,False,False,0.0
EMP002654,COMP000098,Employee,24.08,9,0,True,False,False,0.0
EMP003153,COMP000113,Employee,24.06,21,0,True,False,False,0.0
EMP001574,COMP000060,Employee,24.06,8,0,True,False,False,0.0
EMP003097,COMP000112,Employee,24.05,21,0,True,False,False,0.0
EMP001561,COMP000060,Employee,24.05,8,0,True,False,False,0.0
EMP001759,COMP000065,Employee,24.04,8,0,True,False,False,0.0
EMP001925,COMP000072,Employee,24.04,8,0,True,True,False,261086.01
EMP000315,COMP000016,Employee,24.03,9,0,True,False,False,0.0
EMP000440,COMP000017,Employee,24.02,8,0,True,False,True,0.0
EMP003620,COMP000137,Employee,24.02,23,0,True,False,True,381252.18
EMP001299,COMP000052,Employee,24.02,8,0,True,False,False,0.0
EMP003216,COMP000117,Employee,24.02,21,0,True,False,False,0.0
EMP003535,COMP000134,Employee,24.01,21,0,True,False,False,0.0
EMP000537,COMP000022,Employee,24.0,8,0,True,True,False,0.0
EMP001549,COMP000058,Employee,24.0,8,0,True,True,False,188509.1
EMP001451,COMP000057,Employee,23.99,9,0,True,False,False,0.0
EMP000481,COMP000021,Employee,23.97,9,0,True,False,False,83424.39
EMP001458,COMP000057,Employee,23.97,9,0,True,False,False,0.0
EMP003275,COMP000121,Employee,23.97,24,0,True,False,False,0.0
EMP002235,COMP000078,Employee,23.96,9,0,True,False,False,0.0
EMP000779,COMP000027,Employee,23.96,8,0,True,False,False,0.0
EMP003487,COMP000132,Employee,23.95,22,1,True,False,False,0.0
EMP002772,COMP000101,Employee,23.95,9,0,True,False,False,86761.43
EMP002478,COMP000088,Employee,23.94,8,0,True,False,False,0.0
EMP003233,COMP000119,Employee,23.94,22,0,True,False,False,0.0
EMP003170,COMP000113,Employee,23.93,21,0,True,False,False,0.0
EMP002980,COMP000108,Employee,23.92,9,0,True,False,False,0.0
EMP001694,COMP000064,Employee,23.91,9,1,True,False,False,0.0
EMP000625,COMP000024,Employee,23.91,8,0,True,False,False,74025.35
EMP003189,COMP000113,Employee,23.89,21,0,True,False,False,0.0
EMP002678,COMP000098,Employee,23.88,9,0,True,False,False,0.0
EMP003768,COMP000140,Employee,23.87,20,1,True,False,False,424794.61
EMP002670,COMP000098,Employee,23.85,9,0,True,True,False,0.0
EMP001540,COMP000058,Employee,23.84,8,0,True,False,False,248576.3
EMP001649,COMP000062,Employee,23.84,8,0,True,False,False,0.0
EMP003113,COMP000113,Employee,23.83,22,0,True,False,False,0.0
EMP000782,COMP000027,Employee,23.83,8,0,True,False,False,0.0
EMP000013,COMP000002,Employee,23.83,8,1,True,False,False,0.0
EMP002008,COMP000073,Employee,23.83,8,0,True,False,False,0.0
EMP002491,COMP000089,Owner,23.82,9,1,True,False,False,0.0
EMP001107,COMP000041,Employee,23.82,8,0,False,False,False,0.0
EMP000352,COMP000016,Employee,23.82,8,0,True,False,False,0.0
EMP000214,COMP000013,Employee,23.81,8,0,True,False,False,0.0
EMP002562,COMP000091,Employee,23.78,9,0,True,False,False,0.0
EMP002133,COMP000077,Employee,23.77,9,0,True,False,False,0.0
EMP000344,COMP000016,Employee,23.77,8,0,True,False,False,0.0
EMP002901,COMP000104,Employee,23.74,8,0,True,False,False,0.0
EMP001322,COMP000053,Employee,23.71,9,0,True,False,False,162372.77
EMP001338,COMP000053,Employee,23.71,8,0,True,False,False,196815.41
EMP000546,COMP000022,Employee,23.71,8,0,True,False,False,0.0
EMP002317,COMP000079,Employee,23.7,9,0,True,False,False,187052.46
EMP001228,COMP000045,Employee,23.7,8,0,True,False,False,0.0
EMP000786,COMP000027,Employee,23.7,8,0,True,False,False,0.0
EMP000328,COMP000016,Employee,23.69,8,0,True,False,False,0.0
EMP001366,COMP000054,Employee,23.68,8,0,True,False,False,0.0
EMP001002,COMP000037,Employee,23.68,8,0,True,False,False,0.0
EMP001792,COMP000068,Employee,23.66,9,0,True,False,False,0.0
EMP001987,COMP000073,Employee,23.66,8,0,True,False,False,0.0
EMP002501,COMP000089,Employee,23.66,9,2,True,False,False,0.0
EMP003468,COMP000129,Employee,23.65,17,0,True,False,False,0.0
EMP002722,COMP000099,Employee,23.65,9,0,True,False,False,0.0
EMP001863,COMP000071,Employee,23.62,9,0,True,False,False,0.0
EMP000949,COMP000034,Employee,23.61,8,0,True,False,False,0.0
EMP003618,COMP000137,Employee,23.59,23,0,True,False,False,470272.32
EMP003253,COMP000119,Employee,23.59,22,0,True,False,False,0.0
EMP001170,COMP000042,Employee,23.58,8,1,True,False,False,0.0
EMP000547,COMP000022,Employee,23.56,8,0,True,False,False,0.0
EMP000423,COMP000017,Employee,23.54,8,1,True,False,False,0.0
EMP002906,COMP000104,Employee,23.54,8,0,True,False,False,0.0
EMP001989,COMP000073,Employee,23.53,8,0,True,False,False,0.0
EMP000435,COMP000017,Employee,23.53,8,0,True,False,False,0.0
EMP000191,COMP000011,Employee,23.52,8,0,True,False,False,0.0
EMP002907,COMP000104,Employee,23.51,8,0,True,False,False,0.0
EMP000842,COMP000030,Employee,23.51,8,0,True,False,False,0.0
EMP001211,COMP000044,Employee,23.5,8,1,True,True,False,145549.95
EMP001679,COMP000064,Employee,23.5,9,0,True,False,False,0.0
EMP003472,COMP000130,Employee,23.49,21,0,True,True,False,0.0
EMP000211,COMP000013,Employee,23.48,9,0,True,False,False,0.0
EMP000943,COMP000034,Employee,23.48,8,0,True,False,False,0.0
EMP001357,COMP000054,Employee,23.47,8,0,True,False,False,0.0
EMP002988,COMP000108,Employee,23.46,9,0,True,False,False,0.0
EMP002374,COMP000083,Employee,23.46,8,0,True,True,False,0.0
EMP000935,COMP000034,Employee,23.46,8,0,True,False,False,0.0
EMP003268,COMP000121,Employee,23.43,24,0,True,False,False,0.0
EMP001678,COMP000064,Employee,23.42,9,0,True,False,False,0.0
EMP002561,COMP000091,Employee,23.42,9,0,True,False,False,0.0
EMP001077,COMP000040,Employee,23.41,8,0,True,False,False,0.0
EMP000004,COMP000001,Employee,23.4,8,0,True,False,False,0.0
EMP003351,COMP000123,Employee,23.39,21,0,True,False,False,0.0
EMP002913,COMP000104,Employee,23.39,8,0,True,False,False,0.0
EMP003737,COMP000139,Employee,23.38,21,0,True,False,False,0.0
EMP002227,COMP000078,Employee,23.38,9,0,True,False,False,0.0
EMP000421,COMP000017,Employee,23.37,8,0,False,False,False,0.0
EMP001756,COMP000065,Employee,23.37,8,0,True,False,False,0.0
