CitizenID,EmployeeID,ServiceType,WeeklyServiceHours,SIPResponsible,FamilyRelationsToServiceCompany,MedicalRecords,CriminalBackground,Debt
CIT033451,EMP003391,Transport,0.37,SIPA000077,0,True,False,0.0
CIT030644,EMP003262,Transport,0.37,SIPA000058,0,True,False,0.0
CIT030645,EMP003263,Transport,0.37,SIPA000059,0,True,False,0.0
CIT038776,EMP003638,Transport,0.37,SIPA000072,0,True,False,0.0
CIT030462,EMP003260,Transport,0.37,SIPA000040,0,True,False,0.0
CIT036585,EMP003542,Transport,0.37,SIPA000013,0,True,False,0.0
CIT028014,EMP003120,Transport,0.37,SIPA000052,0,True,False,0.0
CIT039972,EMP003644,Transport,0.37,SIPA000038,0,True,False,0.0
CIT027058,EMP003097,Transport,0.37,SIPA000080,0,True,False,0.0
CIT032991,EMP003374,Transport,0.37,SIPA000027,0,True,False,0.0
CIT032985,EMP003372,Transport,0.37,SIPA000021,0,True,False,0.0
CIT040640,EMP003707,Transport,0.37,SIPA000050,0,True,False,0.0
CIT029049,EMP003194,Transport,0.37,SIPA000021,0,True,False,0.0
CIT036206,EMP003527,Transport,0.37,SIPA000044,0,True,False,0.0
CIT037207,EMP003591,Transport,0.37,SIPA000061,0,True,False,0.0
CIT035423,EMP003508,Transport,0.37,SIPA000081,0,True,False,0.0
CIT027651,EMP003113,Transport,0.37,SIPA000017,0,True,False,0.0
CIT033582,EMP003402,Transport,0.37,SIPA000044,0,True,False,0.0
CIT032950,EMP003369,Transport,0.37,SIPA000068,0,True,False,0.0
CIT040946,EMP003737,Transport,0.37,SIPA000028,0,True,False,0.0
CIT038764,EMP003626,Transport,0.37,SIPA000060,0,True,False,0.0
CIT028180,EMP003108,Transport,0.37,SIPA000054,0,True,False,0.0
CIT031905,EMP003338,Transport,0.37,SIPA000007,0,True,False,0.0
CIT028729,EMP003123,Transport,0.37,SIPA000029,0,True,False,0.0
CIT041374,EMP003771,Transport,0.37,SIPA000046,0,True,False,0.0
CIT027528,EMP003168,Transport,0.37,SIPA000058,0,True,False,0.0
CIT039404,EMP003671,Transport,0.37,SIPA000044,0,True,False,0.0
CIT037040,EMP003588,Transport,0.37,SIPA000058,0,True,False,0.0
CIT035112,EMP003480,Transport,0.37,SIPA000016,0,True,False,0.0
CIT037109,EMP003575,Transport,0.37,SIPA000045,0,True,False,0.0
CIT040408,EMP003751,Transport,0.37,SIPA000064,0,True,False,0.0
CIT032163,EMP003362,Transport,0.37,SIPA000019,0,True,False,0.0
CIT032169,EMP003368,Transport,0.37,SIPA000025,0,True,False,0.0
CIT029419,EMP003205,Transport,0.37,SIPA000063,0,True,False,71420.61
CIT037966,EMP003614,Transport,0.37,SIPA000082,0,True,False,0.0
CIT029925,EMP003251,Transport,0.37,SIPA000077,0,True,False,0.0
CIT038946,EMP003638,Transport,0.37,SIPA000078,0,True,False,62559.7
CIT028926,EMP003142,Transport,0.37,SIPA000062,0,True,False,0.0
CIT035672,EMP003491,Transport,0.37,SIPA000002,0,True,False,0.0
CIT029033,EMP003192,Transport,0.37,SIPA000005,0,True,False,0.0
CIT037220,EMP003563,Transport,0.37,SIPA000074,0,True,False,0.0
CIT029562,EMP003211,Transport,0.37,SIPA000042,0,True,False,0.0
CIT030806,EMP003275,Transport,0.37,SIPA000056,0,True,False,0.0
CIT033921,EMP003420,Transport,0.37,SIPA000055,0,True,False,0.0
CIT027945,EMP003140,Transport,0.37,SIPA000065,0,True,False,0.0
CIT035055,EMP003471,Transport,0.37,SIPA000041,0,True,False,0.0
CIT040423,EMP003720,Transport,0.37,SIPA000079,0,True,False,0.0
CIT037386,EMP003565,Transport,0.37,SIPA000076,0,True,False,65234.24
CIT032954,EMP003295,Transport,0.37,SIPA000072,0,True,False,0.0
CIT027051,EMP003096,Transport,0.37,SIPA000073,0,True,False,0.0
CIT038712,EMP003659,Transport,0.37,SIPA000008,0,True,True,0.0
CIT038697,EMP003644,Transport,0.37,SIPA000075,0,True,True,0.0
CIT033424,EMP003396,Transport,0.37,SIPA000050,0,True,False,0.0
CIT031855,EMP003366,Transport,0.37,SIPA000039,0,True,False,0.0
CIT027690,EMP003152,Transport,0.37,SIPA000056,0,True,False,0.0
CIT032459,EMP003346,Transport,0.37,SIPA000069,0,True,False,0.0
CIT038573,EMP003690,Transport,0.37,SIPA000033,0,True,False,0.0
CIT035695,EMP003514,Transport,0.37,SIPA000025,0,True,False,0.0
CIT032280,EMP003323,Transport,0.37,SIPA000054,0,True,False,0.0
CIT027811,EMP003184,Transport,0.37,SIPA000013,0,True,False,73250.47
CIT038926,EMP003703,Transport,0.37,SIPA000058,0,True,False,0.0
CIT032434,EMP003321,Transport,0.37,SIPA000044,0,True,False,94036.23
CIT032441,EMP003328,Transport,0.37,SIPA000051,0,True,False,0.0
CIT039710,EMP003637,Transport,0.37,SIPA000022,0,True,False,0.0
CIT039158,EMP003680,Transport,0.37,SIPA000044,0,True,False,0.0
CIT032596,EMP003327,Transport,0.37,SIPA000042,0,True,False,0.0
CIT032153,EMP003352,Transport,0.37,SIPA000009,0,True,False,0.0
CIT030857,EMP003274,Transport,0.37,SIPA000025,0,True,False,0.0
CIT030340,EMP003224,Transport,0.37,SIPA000082,0,True,False,0.0
CIT034609,EMP003448,Transport,0.37,SIPA000005,0,True,False,0.0
CIT039142,EMP003664,Transport,0.37,SIPA000028,0,True,False,0.0
CIT032512,EMP003321,Transport,0.37,SIPA000040,0,True,False,0.0
CIT029457,EMP003210,Transport,0.37,SIPA000019,0,True,False,0.0
CIT032168,EMP003367,Transport,0.37,SIPA000024,0,True,False,0.0
CIT034473,EMP003432,Transport,0.37,SIPA000033,0,True,False,0.0
CIT030565,EMP003263,Transport,0.37,SIPA000061,0,True,False,0.0
CIT032015,EMP003370,Transport,0.37,SIPA000035,0,True,False,0.0
CIT037750,EMP003605,Transport,0.37,SIPA000030,0,True,False,0.0
CIT039776,EMP003703,Transport,0.37,SIPA000006,0,True,False,0.0
CIT037491,EMP003588,Transport,0.37,SIPA000017,0,True,False,0.0
CIT028582,EMP003154,Transport,0.37,SIPA000046,0,True,False,0.0
CIT031929,EMP003362,Transport,0.37,SIPA000031,0,True,False,0.0
CIT030332,EMP003250,Transport,0.37,SIPA000074,0,True,True,0.0
CIT030854,EMP003271,Transport,0.37,SIPA000022,0,True,False,0.0
CIT040358,EMP003747,Transport,0.37,SIPA000014,0,True,False,0.0
CIT034503,EMP003462,Transport,0.37,SIPA000063,0,True,False,0.0
CIT037074,EMP003581,Transport,0.37,SIPA000010,0,True,False,0.0
CIT029225,EMP003203,Transport,0.37,SIPA000033,0,True,False,0.0
CIT031829,EMP003340,Transport,0.37,SIPA000013,0,True,False,0.0
CIT033421,EMP003393,Transport,0.37,SIPA000047,0,True,False,0.0
CIT029138,EMP003192,Transport,0.37,SIPA000028,0,True,False,0.0
CIT034733,EMP003452,Transport,0.37,SIPA000047,0,True,False,0.0
CIT034734,EMP003453,Transport,0.37,SIPA000048,0,True,False,0.0
CIT032297,EMP003340,Transport,0.37,SIPA000071,0,True,False,0.0
CIT036512,EMP003525,Transport,0.37,SIPA000022,0,True,False,0.0
CIT030269,EMP003221,Transport,0.37,SIPA000011,0,True,False,83925.69
CIT040528,EMP003733,Transport,0.37,SIPA000020,0,True,False,0.0
CIT030408,EMP003224,Transport,0.37,SIPA000068,0,True,False,0.0
CIT030590,EMP003258,Transport,0.37,SIPA000004,0,True,False,0.0
CIT031244,EMP003271,Transport,0.37,SIPA000002,0,True,False,0.0
CIT040568,EMP003727,Transport,0.37,SIPA000060,0,True,False,0.0
CIT040576,EMP003735,Transport,0.37,SIPA000068,0,True,False,0.0
CIT041431,EMP003759,Transport,0.37,SIPA000021,0,True,False,0.0
CIT036377,EMP003530,Transport,0.37,SIPA000051,0,True,False,0.0
CIT040978,EMP003723,Transport,0.37,SIPA000060,0,True,False,0.0
CIT041346,EMP003766,Transport,0.37,SIPA000018,0,True,False,0.0
CIT035393,EMP003516,Transport,0.37,SIPA000051,0,True,False,0.0
CIT030047,EMP003237,Transport,0.37,SIPA000035,0,True,False,0.0
CIT028061,EMP003167,Transport,0.36,SIPA000017,0,True,True,0.0
CIT028056,EMP003162,Transport,0.36,SIPA000012,0,True,False,77905.08
CIT035367,EMP003490,Transport,0.36,SIPA000025,0,True,False,0.0
CIT032716,EMP003369,Transport,0.36,SIPA000080,0,True,False,0.0
CIT027752,EMP003125,Transport,0.36,SIPA000036,0,True,False,74409.6
CIT029340,EMP003206,Transport,0.36,SIPA000066,0,True,False,0.0
CIT037791,EMP003600,Transport,0.36,SIPA000071,0,True,False,0.0
CIT040610,EMP003723,Transport,0.36,SIPA000020,0,True,False,0.0
CIT040393,EMP003736,Transport,0.36,SIPA000049,0,True,False,0.0
CIT030886,EMP003277,Transport,0.36,SIPA000054,0,True,False,0.0
CIT033099,EMP003386,Transport,0.36,SIPA000053,0,True,False,0.0
CIT035823,EMP003490,Transport,0.36,SIPA000071,0,True,False,0.0
CIT032117,EMP003316,Transport,0.36,SIPA000055,0,True,False,0.0
CIT031246,EMP003273,Transport,0.36,SIPA000004,0,True,False,0.0
CIT029234,EMP003198,Transport,0.36,SIPA000042,0,True,False,0.0
CIT033561,EMP003402,Transport,0.36,SIPA000023,0,True,False,54643.27
CIT029065,EMP003196,Transport,0.36,SIPA000037,0,True,False,0.0
CIT038915,EMP003692,Transport,0.36,SIPA000047,0,True,False,0.0
CIT041296,EMP003762,Transport,0.36,SIPA000050,0,True,False,0.0
CIT030161,EMP003249,Transport,0.36,SIPA000067,0,True,False,0.0
CIT028121,EMP003138,Transport,0.36,SIPA000077,0,True,True,0.0
CIT034898,EMP003467,Transport,0.36,SIPA000048,0,True,False,0.0
CIT027491,EMP003131,Transport,0.36,SIPA000021,0,True,False,0.0
CIT038008,EMP003610,Transport,0.36,SIPA000042,0,True,False,0.0
CIT031294,EMP003292,Transport,0.36,SIPA000052,0,True,False,0.0
CIT038907,EMP003684,Transport,0.36,SIPA000039,0,True,False,0.0
CIT037479,EMP003576,Transport,0.36,SIPA000005,0,True,False,0.0
CIT033391,EMP003395,Transport,0.36,SIPA000017,0,True,False,0.0
CIT032757,EMP003332,Transport,0.36,SIPA000039,0,True,False,0.0
CIT037189,EMP003573,Transport,0.36,SIPA000043,0,True,False,0.0
CIT039639,EMP003651,Transport,0.36,SIPA000033,0,True,False,63118.15
CIT040874,EMP003711,Transport,0.36,SIPA000038,0,True,False,0.0
CIT035065,EMP003474,Transport,0.36,SIPA000051,0,True,False,83898.54
CIT033254,EMP003385,Transport,0.36,SIPA000044,0,True,False,0.0
CIT038971,EMP003663,Transport,0.36,SIPA000021,0,True,False,0.0
CIT034694,EMP003413,Transport,0.36,SIPA000008,0,True,False,0.0
CIT027854,EMP003138,Transport,0.36,SIPA000056,0,True,False,0.0
CIT040370,EMP003713,Transport,0.36,SIPA000026,0,True,False,0.0
CIT030345,EMP003229,Transport,0.36,SIPA000005,0,True,False,0.0
CIT034568,EMP003407,Transport,0.36,SIPA000046,0,True,False,0.0
CIT035622,EMP003517,Transport,0.36,SIPA000034,0,True,False,0.0
CIT034531,EMP003430,Transport,0.36,SIPA000009,0,True,False,0.0
CIT030086,EMP003242,Transport,0.36,SIPA000074,0,True,False,0.0
CIT036915,EMP003586,Transport,0.36,SIPA000015,0,True,False,0.0
CIT036908,EMP003579,Transport,0.36,SIPA000008,0,True,False,0.0
CIT028289,EMP003128,Transport,0.36,SIPA000081,0,True,False,0.0
CIT028288,EMP003127,Transport,0.36,SIPA000080,0,True,False,0.0
CIT030391,EMP003241,Transport,0.36,SIPA000051,0,True,False,0.0
CIT034123,EMP003442,Transport,0.36,SIPA000011,0,True,False,0.0
CIT027602,EMP003153,Transport,0.36,SIPA000050,0,True,False,0.0
CIT027597,EMP003148,Transport,0.36,SIPA000045,0,True,False,0.0
CIT032908,EMP003327,Transport,0.36,SIPA000026,0,True,False,0.0
CIT035723,EMP003504,Transport,0.36,SIPA000053,0,True,False,0.0
CIT036373,EMP003526,Transport,0.36,SIPA000047,0,True,False,0.0
CIT038066,EMP003599,Transport,0.36,SIPA000018,0,True,False,0.0
CIT029032,EMP003191,Transport,0.36,SIPA000004,0,True,False,0.0
CIT035487,EMP003496,Transport,0.36,SIPA000063,0,True,False,0.0
CIT040800,EMP003729,Transport,0.36,SIPA000046,0,True,False,0.0
CIT036468,EMP003537,Transport,0.36,SIPA000060,0,True,False,0.0
CIT040844,EMP003727,Transport,0.36,SIPA000008,0,True,False,0.0
CIT038147,EMP003611,Transport,0.36,SIPA000017,0,True,False,0.0
CIT037417,EMP003555,Transport,0.36,SIPA000025,0,True,False,0.0
CIT037845,EMP003608,Transport,0.36,SIPA000043,0,True,False,0.0
CIT036356,EMP003537,Transport,0.36,SIPA000030,0,True,False,0.0
CIT028199,EMP003127,Transport,0.36,SIPA000073,0,True,False,0.0
CIT032240,EMP003361,Transport,0.36,SIPA000014,0,True,False,0.0
CIT038054,EMP003610,Transport,0.36,SIPA000006,0,True,False,0.0
CIT030579,EMP003257,Transport,0.36,SIPA000075,0,True,False,0.0
CIT037441,EMP003579,Transport,0.36,SIPA000049,0,True,False,0.0
CIT035926,EMP003517,Transport,0.36,SIPA000010,0,True,False,0.0
CIT036963,EMP003552,Transport,0.36,SIPA000063,0,True,True,0.0
CIT037419,EMP003557,Transport,0.36,SIPA000027,0,True,False,0.0
CIT028246,EMP003174,Transport,0.36,SIPA000038,0,True,False,0.0
CIT028245,EMP003173,Transport,0.36,SIPA000037,0,True,False,0.0
CIT039871,EMP003628,Transport,0.36,SIPA000019,0,True,False,0.0
CIT039865,EMP003622,Transport,0.36,SIPA000013,0,True,False,59843.64
CIT031036,EMP003271,Transport,0.36,SIPA000040,0,True,False,0.0
CIT035669,EMP003488,Transport,0.36,SIPA000081,0,True,False,0.0
CIT031270,EMP003271,Transport,0.36,SIPA000028,0,True,False,0.0
CIT028539,EMP003111,Transport,0.36,SIPA000003,0,True,False,0.0
CIT032227,EMP003348,Transport,0.36,SIPA000001,0,True,False,0.0
CIT039174,EMP003696,Transport,0.36,SIPA000060,0,True,False,0.0
CIT039165,EMP003687,Transport,0.36,SIPA000051,0,True,False,0.0
CIT040428,EMP003725,Transport,0.36,SIPA000002,0,True,False,0.0
CIT040421,EMP003718,Transport,0.36,SIPA000077,0,True,False,0.0
CIT038065,EMP003598,Transport,0.36,SIPA000017,0,True,False,0.0
CIT032423,EMP003310,Transport,0.36,SIPA000033,0,True,False,0.0
CIT030207,EMP003227,Transport,0.36,SIPA000031,0,True,False,0.0
CIT034074,EMP003453,Transport,0.36,SIPA000044,0,True,False,0.0
CIT028191,EMP003119,Transport,0.36,SIPA000065,0,True,False,0.0
CIT036333,EMP003542,Transport,0.36,SIPA000007,0,True,False,0.0
CIT030478,EMP003256,Transport,0.36,SIPA000056,0,True,False,0.0
CIT040268,EMP003749,Transport,0.36,SIPA000006,0,True,False,0.0
CIT038986,EMP003678,Transport,0.36,SIPA000036,0,True,False,0.0
CIT030015,EMP003239,Transport,0.36,SIPA000003,0,True,False,0.0
CIT039530,EMP003627,Transport,0.36,SIPA000006,0,True,False,0.0
CIT039501,EMP003683,Transport,0.36,SIPA000059,0,True,False,0.0
CIT028367,EMP003117,Transport,0.36,SIPA000077,0,True,False,0.0
CIT039503,EMP003685,Transport,0.36,SIPA000061,0,True,False,0.0
CIT033029,EMP003372,Transport,0.36,SIPA000065,0,True,False,0.0
CIT035806,EMP003511,Transport,0.36,SIPA000054,0,True,False,0.0
CIT027594,EMP003145,Transport,0.36,SIPA000042,0,True,False,0.0
CIT030997,EMP003284,Transport,0.36,SIPA000001,0,True,False,0.0
CIT029538,EMP003211,Transport,0.36,SIPA000018,0,True,False,0.0
CIT037357,EMP003577,Transport,0.36,SIPA000047,0,True,False,0.0
CIT033011,EMP003374,Transport,0.36,SIPA000047,0,True,False,0.0
CIT028853,EMP003158,Transport,0.36,SIPA000071,0,True,False,87476.12
CIT035011,EMP003469,Transport,0.36,SIPA000079,0,True,False,0.0
CIT027982,EMP003177,Transport,0.36,SIPA000020,0,True,False,0.0
CIT029567,EMP003216,Transport,0.36,SIPA000047,0,True,False,0.0
CIT035052,EMP003475,Transport,0.36,SIPA000038,0,True,False,0.0
CIT039009,EMP003701,Transport,0.36,SIPA000059,0,True,False,0.0
CIT027636,EMP003187,Transport,0.36,SIPA000002,0,True,False,0.0
CIT039750,EMP003677,Transport,0.36,SIPA000062,0,True,False,0.0
CIT032663,EMP003316,Transport,0.36,SIPA000027,0,True,False,0.0
CIT036625,EMP003526,Transport,0.36,SIPA000053,0,True,False,0.0
CIT029466,EMP003211,Transport,0.36,SIPA000028,0,True,False,0.0
CIT030587,EMP003255,Transport,0.36,SIPA000001,0,True,False,0.0
CIT037384,EMP003563,Transport,0.36,SIPA000074,0,True,True,0.0
CIT037323,EMP003584,Transport,0.36,SIPA000013,0,True,False,0.0
CIT031907,EMP003340,Transport,0.36,SIPA000009,0,True,False,0.0
CIT031904,EMP003337,Transport,0.36,SIPA000006,0,True,False,0.0
CIT034437,EMP003456,Transport,0.36,SIPA000079,0,True,True,0.0
CIT039851,EMP003693,Transport,0.36,SIPA000081,0,True,False,0.0
CIT037603,EMP003593,Transport,0.36,SIPA000047,0,True,False,0.0
CIT037584,EMP003594,Transport,0.36,SIPA000028,0,True,False,0.0
CIT031685,EMP003352,Transport,0.36,SIPA000033,0,True,False,0.0
CIT030295,EMP003247,Transport,0.36,SIPA000037,0,True,False,0.0
CIT032203,EMP003324,Transport,0.36,SIPA000059,0,True,False,0.0
CIT028507,EMP003168,Transport,0.36,SIPA000053,0,True,False,0.0
CIT029227,EMP003198,Transport,0.36,SIPA000035,0,True,False,0.0
CIT032986,EMP003373,Transport,0.36,SIPA000022,0,True,False,0.0
CIT036990,EMP003579,Transport,0.36,SIPA000008,0,True,False,0.0
CIT040909,EMP003746,Transport,0.36,SIPA000073,0,True,False,0.0
CIT034644,EMP003423,Transport,0.36,SIPA000040,0,True,False,0.0
CIT027609,EMP003160,Transport,0.36,SIPA000057,0,True,False,0.0
CIT028989,EMP003116,Transport,0.36,SIPA000043,0,True,False,0.0
CIT033290,EMP003382,Transport,0.36,SIPA000080,0,True,False,0.0
CIT033121,EMP003382,Transport,0.36,SIPA000075,0,True,False,0.0
CIT029798,EMP003226,Transport,0.36,SIPA000032,0,True,False,0.0
CIT029824,EMP003252,Transport,0.36,SIPA000058,0,True,False,73387.33
CIT034380,EMP003459,Transport,0.36,SIPA000022,0,True,False,0.0
CIT031832,EMP003343,Transport,0.36,SIPA000016,0,True,False,73429.49
CIT029101,EMP003197,Transport,0.36,SIPA000073,0,True,False,0.0
CIT036298,EMP003535,Transport,0.36,SIPA000054,0,True,False,0.0
CIT034404,EMP003423,Transport,0.36,SIPA000046,0,True,False,0.0
CIT037149,EMP003574,Transport,0.36,SIPA000003,0,True,False,0.0
CIT029122,EMP003197,Transport,0.36,SIPA000012,0,True,False,0.0
CIT032796,EMP003371,Transport,0.36,SIPA000078,0,True,False,0.0
CIT035516,EMP003487,Transport,0.36,SIPA000010,0,True,False,0.0
CIT030646,EMP003264,Transport,0.36,SIPA000060,0,True,False,0.0
CIT039988,EMP003660,Transport,0.36,SIPA000054,0,True,False,0.0
CIT030170,EMP003224,Transport,0.36,SIPA000076,0,True,False,0.0
CIT028140,EMP003157,Transport,0.36,SIPA000014,0,True,False,0.0
CIT027686,EMP003148,Transport,0.36,SIPA000052,0,True,False,0.0
CIT034029,EMP003408,Transport,0.36,SIPA000081,0,True,False,73396.21
CIT027668,EMP003130,Transport,0.36,SIPA000034,0,True,False,0.0
CIT030490,EMP003258,Transport,0.36,SIPA000068,0,True,False,0.0
CIT027917,EMP003112,Transport,0.36,SIPA000037,0,True,False,0.0
CIT030200,EMP003254,Transport,0.36,SIPA000024,0,True,False,0.0
CIT033951,EMP003450,Transport,0.36,SIPA000003,0,True,False,0.0
CIT035158,EMP003476,Transport,0.36,SIPA000062,0,True,False,0.0
CIT040952,EMP003743,Transport,0.36,SIPA000034,0,True,False,0.0
CIT041425,EMP003753,Transport,0.36,SIPA000015,0,True,False,63547.94
CIT027748,EMP003121,Transport,0.36,SIPA000032,0,True,False,0.0
CIT035359,EMP003482,Transport,0.36,SIPA000017,0,True,False,0.0
CIT030144,EMP003232,Transport,0.36,SIPA000050,0,True,False,0.0
CIT030141,EMP003229,Transport,0.36,SIPA000047,0,True,False,0.0
CIT038694,EMP003641,Transport,0.36,SIPA000072,0,True,False,0.0
CIT032723,EMP003298,Transport,0.36,SIPA000005,0,True,False,0.0
CIT029163,EMP003196,Transport,0.36,SIPA000053,0,True,False,0.0
CIT029561,EMP003210,Transport,0.36,SIPA000041,0,True,False,0.0
CIT037738,EMP003616,Transport,0.36,SIPA000018,0,True,False,0.0
CIT038073,EMP003606,Transport,0.35,SIPA000025,0,True,False,0.0
CIT028476,EMP003137,Transport,0.35,SIPA000022,0,True,False,0.0
CIT036459,EMP003528,Transport,0.35,SIPA000051,0,True,False,0.0
CIT038685,EMP003632,Transport,0.35,SIPA000063,0,True,False,0.0
CIT032135,EMP003334,Transport,0.35,SIPA000073,0,True,False,81796.23
CIT027847,EMP003131,Transport,0.35,SIPA000049,0,True,False,0.0
CIT037618,EMP003593,Transport,0.35,SIPA000062,0,True,False,0.0
CIT029525,EMP003214,Transport,0.35,SIPA000005,0,True,False,0.0
CIT029342,EMP003208,Transport,0.35,SIPA000068,0,True,False,0.0
CIT033135,EMP003383,Transport,0.35,SIPA000007,0,True,False,0.0
CIT028588,EMP003160,Transport,0.35,SIPA000052,0,True,False,0.0
CIT032710,EMP003363,Transport,0.35,SIPA000074,0,True,False,0.0
CIT039392,EMP003659,Transport,0.35,SIPA000032,0,True,False,0.0
CIT035153,EMP003476,Transport,0.35,SIPA000057,0,True,False,0.0
CIT034020,EMP003459,Transport,0.35,SIPA000072,0,True,False,0.0
CIT041119,EMP003769,Transport,0.35,SIPA000037,0,True,True,0.0
CIT037022,EMP003570,Transport,0.35,SIPA000040,0,True,False,0.0
CIT032402,EMP003367,Transport,0.35,SIPA000012,0,True,False,0.0
CIT036017,EMP003522,Transport,0.35,SIPA000019,0,True,False,0.0
CIT039795,EMP003637,Transport,0.35,SIPA000025,0,True,False,0.0
CIT036427,EMP003524,Transport,0.35,SIPA000019,0,True,False,0.0
CIT031137,EMP003268,Transport,0.35,SIPA000059,0,True,False,0.0
CIT037183,EMP003567,Transport,0.35,SIPA000037,0,True,False,0.0
CIT032132,EMP003331,Transport,0.35,SIPA000070,0,True,True,0.0
CIT037808,EMP003617,Transport,0.35,SIPA000006,0,True,False,0.0
CIT035400,EMP003485,Transport,0.35,SIPA000058,0,True,False,0.0
CIT029203,EMP003202,Transport,0.35,SIPA000011,0,True,False,0.0
CIT035852,EMP003481,Transport,0.35,SIPA000018,0,True,False,0.0
CIT039289,EMP003641,Transport,0.35,SIPA000011,0,True,False,0.0
CIT035662,EMP003481,Transport,0.35,SIPA000074,0,True,False,0.0
CIT035668,EMP003487,Transport,0.35,SIPA000080,0,True,False,0.0
CIT038818,EMP003680,Transport,0.35,SIPA000032,0,True,False,0.0
CIT031240,EMP003267,Transport,0.35,SIPA000080,0,True,False,0.0
CIT040856,EMP003739,Transport,0.35,SIPA000020,0,True,False,0.0
CIT037190,EMP003574,Transport,0.35,SIPA000044,0,True,False,0.0
CIT040226,EMP003707,Transport,0.35,SIPA000046,0,True,False,0.0
CIT031863,EMP003296,Transport,0.35,SIPA000047,0,True,False,0.0
CIT031864,EMP003297,Transport,0.35,SIPA000048,0,True,False,0.0
CIT027095,EMP003098,Transport,0.35,SIPA000035,0,True,True,0.0
CIT028470,EMP003131,Transport,0.35,SIPA000016,0,True,False,0.0
CIT030360,EMP003244,Transport,0.35,SIPA000020,0,True,False,0.0
CIT035520,EMP003491,Transport,0.35,SIPA000014,0,True,False,0.0
CIT034620,EMP003459,Transport,0.35,SIPA000016,0,True,False,0.0
CIT029115,EMP003197,Transport,0.35,SIPA000005,0,True,False,0.0
CIT028502,EMP003163,Transport,0.35,SIPA000048,0,True,False,0.0
CIT027014,EMP003101,Transport,0.35,SIPA000036,0,True,False,0.0
CIT028391,EMP003141,Transport,0.35,SIPA000019,0,True,False,0.0
CIT029811,EMP003239,Transport,0.35,SIPA000045,0,True,False,0.0
CIT034167,EMP003426,Transport,0.35,SIPA000055,0,True,False,0.0
CIT030102,EMP003224,Transport,0.35,SIPA000008,0,True,False,0.0
CIT028258,EMP003186,Transport,0.35,SIPA000050,0,True,False,0.0
CIT031777,EMP003366,Transport,0.35,SIPA000043,0,True,False,0.0
CIT034683,EMP003462,Transport,0.35,SIPA000079,0,True,False,0.0
CIT031049,EMP003284,Transport,0.35,SIPA000053,0,True,False,0.0
CIT032261,EMP003304,Transport,0.35,SIPA000035,0,True,False,0.0
CIT026928,EMP003091,Transport,0.35,SIPA000032,0,True,False,0.0
CIT035618,EMP003513,Transport,0.35,SIPA000030,0,True,False,0.0
CIT035056,EMP003472,Transport,0.35,SIPA000042,0,True,False,0.0
CIT035660,EMP003517,Transport,0.35,SIPA000072,0,True,False,0.0
CIT026969,EMP003090,Transport,0.35,SIPA000073,0,True,False,0.0
CIT030498,EMP003256,Transport,0.35,SIPA000076,0,True,False,0.0
CIT036833,EMP003586,Transport,0.35,SIPA000015,0,True,False,0.0
CIT028030,EMP003136,Transport,0.35,SIPA000068,0,True,False,0.0
CIT034624,EMP003463,Transport,0.35,SIPA000020,0,True,False,0.0
CIT031893,EMP003326,Transport,0.35,SIPA000077,0,True,False,0.0
CIT028824,EMP003129,Transport,0.35,SIPA000042,0,True,False,0.0
CIT037139,EMP003564,Transport,0.35,SIPA000075,0,True,False,74189.4
CIT040913,EMP003750,Transport,0.35,SIPA000077,0,True,False,0.0
CIT028803,EMP003108,Transport,0.35,SIPA000021,0,True,False,0.0
CIT028781,EMP003175,Transport,0.35,SIPA000081,0,True,False,0.0
CIT029899,EMP003225,Transport,0.35,SIPA000051,0,True,False,0.0
CIT029906,EMP003232,Transport,0.35,SIPA000058,0,True,False,84295.03
CIT033430,EMP003394,Transport,0.35,SIPA000056,0,True,False,0.0
CIT038621,EMP003653,Transport,0.35,SIPA000081,0,True,False,0.0
CIT034388,EMP003407,Transport,0.35,SIPA000030,0,True,False,0.0
CIT030274,EMP003226,Transport,0.35,SIPA000016,0,True,False,0.0
CIT032429,EMP003316,Transport,0.35,SIPA000039,0,True,False,0.0
CIT028279,EMP003118,Transport,0.35,SIPA000071,0,True,False,0.0
CIT032286,EMP003329,Transport,0.35,SIPA000060,0,True,False,0.0
CIT029970,EMP003228,Transport,0.35,SIPA000040,0,True,False,0.0
CIT032584,EMP003315,Transport,0.35,SIPA000030,0,True,False,0.0
CIT030874,EMP003265,Transport,0.35,SIPA000042,0,True,False,0.0
CIT029946,EMP003238,Transport,0.35,SIPA000016,0,True,False,0.0
CIT034925,EMP003464,Transport,0.35,SIPA000075,0,True,False,0.0
CIT034926,EMP003465,Transport,0.35,SIPA000076,0,True,False,82908.52
CIT038963,EMP003655,Transport,0.35,SIPA000013,0,True,False,0.0
CIT032326,EMP003369,Transport,0.35,SIPA000018,0,True,False,0.0
CIT040817,EMP003746,Transport,0.35,SIPA000063,0,True,False,0.0
CIT039796,EMP003638,Transport,0.35,SIPA000026,0,True,False,0.0
CIT035671,EMP003490,Transport,0.35,SIPA000001,0,True,False,0.0
CIT035370,EMP003493,Transport,0.35,SIPA000028,0,True,False,0.0
CIT031236,EMP003289,Transport,0.35,SIPA000076,0,True,False,0.0
CIT032213,EMP003334,Transport,0.35,SIPA000069,0,True,False,0.0
CIT032214,EMP003335,Transport,0.35,SIPA000070,0,True,False,0.0
