InvoiceID,CompanyID,Period,ServiceType,TotalHours,TotalAmount,TotalAmountVAT,InvoiceDate,ProcurementID
B2G00002604,COMP000237,2024-08-01,Transport,3490.44,1818522.94,0.0,2024-09-07,PROC000237
B2G00002605,COMP000237,2024-09-01,Transport,3487.17,1816815.24,0.0,2024-10-07,PROC000237
B2G00002606,COMP000237,2024-10-01,Transport,3489.34,1817947.36,0.0,2024-11-07,PROC000237
B2G00002607,COMP000237,2024-11-01,Transport,3489.52,1818042.37,0.0,2024-12-07,PROC000237
B2G00002608,COMP000238,2024-01-01,Transport,535.94,279227.34,0.0,2024-02-07,PROC000238
B2G00002609,COMP000238,2024-02-01,Transport,536.3,279416.59,0.0,2024-03-07,PROC000238
B2G00002610,COMP000238,2024-03-01,Transport,535.86,279183.12,0.0,2024-04-07,PROC000238
B2G00002611,COMP000238,2024-04-01,Transport,535.03,278753.72,0.0,2024-05-07,PROC000238
B2G00002612,COMP000238,2024-05-01,Transport,534.46,278454.65,0.0,2024-06-07,PROC000238
B2G00002613,COMP000238,2024-06-01,Transport,533.61,278012.36,0.0,2024-07-07,PROC000238
B2G00002614,COMP000238,2024-07-01,Transport,535.54,279014.2,0.0,2024-08-07,PROC000238
B2G00002615,COMP000238,2024-08-01,Transport,534.77,278612.27,0.0,2024-09-07,PROC000238
B2G00002616,COMP000238,2024-09-01,Transport,534.49,278470.2,0.0,2024-10-07,PROC000238
B2G00002617,COMP000238,2024-10-01,Transport,533.38,277888.28,0.0,2024-11-07,PROC000238
B2G00002618,COMP000238,2024-11-01,Transport,534.19,278313.71,0.0,2024-12-07,PROC000238
B2G00002619,COMP000239,2024-01-01,Transport,4149.5,2161892.17,0.0,2024-02-07,PROC000239
B2G00002620,COMP000239,2024-02-01,Transport,4147.79,2160998.27,0.0,2024-03-07,PROC000239
B2G00002621,COMP000239,2024-03-01,Transport,4146.88,2160524.07,0.0,2024-04-07,PROC000239
B2G00002622,COMP000239,2024-04-01,Transport,4147.17,2160674.06,0.0,2024-05-07,PROC000239
B2G00002623,COMP000239,2024-05-01,Transport,4148.7,2161475.22,0.0,2024-06-07,PROC000239
B2G00002624,COMP000239,2024-06-01,Transport,4145.36,2159731.07,0.0,2024-07-07,PROC000239
B2G00002625,COMP000239,2024-07-01,Transport,4146.84,2160502.64,0.0,2024-08-07,PROC000239
B2G00002626,COMP000239,2024-08-01,Transport,4146.35,2160247.47,0.0,2024-09-07,PROC000239
B2G00002627,COMP000239,2024-09-01,Transport,4145.42,2159765.41,0.0,2024-10-07,PROC000239
B2G00002628,COMP000239,2024-10-01,Transport,4150.51,2162413.61,0.0,2024-11-07,PROC000239
B2G00002629,COMP000239,2024-11-01,Transport,4144.51,2159290.45,0.0,2024-12-07,PROC000239
B2G00002630,COMP000240,2024-01-01,Transport,662.3,345062.89,0.0,2024-02-07,PROC000240
B2G00002631,COMP000240,2024-02-01,Transport,659.33,343507.96,0.0,2024-03-07,PROC000240
B2G00002632,COMP000240,2024-03-01,Transport,660.42,344082.28,0.0,2024-04-07,PROC000240
B2G00002633,COMP000240,2024-04-01,Transport,660.04,343883.14,0.0,2024-05-07,PROC000240
B2G00002634,COMP000240,2024-05-01,Transport,658.47,343063.83,0.0,2024-06-07,PROC000240
B2G00002635,COMP000240,2024-06-01,Transport,659.14,343409.46,0.0,2024-07-07,PROC000240
B2G00002636,COMP000240,2024-07-01,Transport,660.46,344095.59,0.0,2024-08-07,PROC000240
B2G00002637,COMP000240,2024-08-01,Transport,658.8,343236.0,0.0,2024-09-07,PROC000240
B2G00002638,COMP000240,2024-09-01,Transport,658.85,343261.42,0.0,2024-10-07,PROC000240
B2G00002639,COMP000240,2024-10-01,Transport,661.22,344499.74,0.0,2024-11-07,PROC000240
B2G00002640,COMP000240,2024-11-01,Transport,660.72,344237.9,0.0,2024-12-07,PROC000240
B2G00002641,COMP000241,2024-01-01,Transport,1205.48,628055.88,0.0,2024-02-07,PROC000241
B2G00002642,COMP000241,2024-02-01,Transport,1207.17,628931.6,0.0,2024-03-07,PROC000241
B2G00002643,COMP000241,2024-03-01,Transport,1205.93,628289.25,0.0,2024-04-07,PROC000241
B2G00002644,COMP000241,2024-04-01,Transport,1207.71,629214.39,0.0,2024-05-07,PROC000241
B2G00002645,COMP000241,2024-05-01,Transport,1205.31,627963.23,0.0,2024-06-07,PROC000241
B2G00002646,COMP000241,2024-06-01,Transport,1203.3,626918.11,0.0,2024-07-07,PROC000241
B2G00002647,COMP000241,2024-07-01,Transport,1207.68,629201.55,0.0,2024-08-07,PROC000241
B2G00002648,COMP000241,2024-08-01,Transport,1203.78,627168.42,0.0,2024-09-07,PROC000241
B2G00002649,COMP000241,2024-09-01,Transport,1206.08,628369.5,0.0,2024-10-07,PROC000241
B2G00002650,COMP000241,2024-10-01,Transport,1208.58,629669.69,0.0,2024-11-07,PROC000241
B2G00002651,COMP000241,2024-11-01,Transport,1204.8,627701.57,0.0,2024-12-07,PROC000241
B2G00002652,COMP000242,2024-01-01,Transport,4296.39,2238417.71,0.0,2024-02-07,PROC000242
B2G00002653,COMP000242,2024-02-01,Transport,4293.66,2236995.17,0.0,2024-03-07,PROC000242
B2G00002654,COMP000242,2024-03-01,Transport,4304.87,2242833.91,0.0,2024-04-07,PROC000242
B2G00002655,COMP000242,2024-04-01,Transport,4304.55,2242674.67,0.0,2024-05-07,PROC000242
B2G00002656,COMP000242,2024-05-01,Transport,4303.61,2242177.56,0.0,2024-06-07,PROC000242
B2G00002657,COMP000242,2024-06-01,Transport,4298.38,2239455.02,0.0,2024-07-07,PROC000242
B2G00002658,COMP000242,2024-07-01,Transport,4293.1,2236702.96,0.0,2024-08-07,PROC000242
B2G00002659,COMP000242,2024-08-01,Transport,4300.72,2240667.58,0.0,2024-09-07,PROC000242
B2G00002660,COMP000242,2024-09-01,Transport,4294.44,2237401.32,0.0,2024-10-07,PROC000242
B2G00002661,COMP000242,2024-10-01,Transport,4299.55,2240061.4,0.0,2024-11-07,PROC000242
B2G00002662,COMP000242,2024-11-01,Transport,4301.72,2241193.6,0.0,2024-12-07,PROC000242
B2G00002663,COMP000243,2024-01-01,Transport,1072.09,558561.68,0.0,2024-02-07,PROC000243
B2G00002664,COMP000243,2024-02-01,Transport,1074.09,559600.05,0.0,2024-03-07,PROC000243
B2G00002665,COMP000243,2024-03-01,Transport,1073.8,559448.67,0.0,2024-04-07,PROC000243
B2G00002666,COMP000243,2024-04-01,Transport,1073.64,559364.98,0.0,2024-05-07,PROC000243
B2G00002667,COMP000243,2024-05-01,Transport,1073.06,559064.03,0.0,2024-06-07,PROC000243
B2G00002668,COMP000243,2024-06-01,Transport,1074.92,560033.98,0.0,2024-07-07,PROC000243
B2G00002669,COMP000243,2024-07-01,Transport,1074.06,559581.71,0.0,2024-08-07,PROC000243
B2G00002670,COMP000243,2024-08-01,Transport,1074.08,559593.74,0.0,2024-09-07,PROC000243
B2G00002671,COMP000243,2024-09-01,Transport,1073.77,559436.48,0.0,2024-10-07,PROC000243
B2G00002672,COMP000243,2024-10-01,Transport,1072.26,558646.63,0.0,2024-11-07,PROC000243
B2G00002673,COMP000243,2024-11-01,Transport,1071.97,558498.58,0.0,2024-12-07,PROC000243
B2G00002674,COMP000244,2024-01-01,Transport,1607.17,837332.8,0.0,2024-02-07,PROC000244
B2G00002675,COMP000244,2024-02-01,Transport,1608.23,837882.93,0.0,2024-03-07,PROC000244
B2G00002676,COMP000244,2024-03-01,Transport,1609.82,838716.41,0.0,2024-04-07,PROC000244
B2G00002677,COMP000244,2024-04-01,Transport,1610.78,839216.25,0.0,2024-05-07,PROC000244
B2G00002678,COMP000244,2024-05-01,Transport,1610.26,838944.26,0.0,2024-06-07,PROC000244
B2G00002679,COMP000244,2024-06-01,Transport,1611.33,839499.68,0.0,2024-07-07,PROC000244
B2G00002680,COMP000244,2024-07-01,Transport,1609.29,838440.42,0.0,2024-08-07,PROC000244
B2G00002681,COMP000244,2024-08-01,Transport,1610.54,839097.41,0.0,2024-09-07,PROC000244
B2G00002682,COMP000244,2024-09-01,Transport,1607.94,837737.27,0.0,2024-10-07,PROC000244
B2G00002683,COMP000244,2024-10-01,Transport,1608.44,837997.6,0.0,2024-11-07,PROC000244
B2G00002684,COMP000244,2024-11-01,Transport,1612.11,839914.38,0.0,2024-12-07,PROC000244
B2G00002685,COMP000245,2024-01-01,Transport,799.09,416326.03,0.0,2024-02-07,PROC000245
B2G00002686,COMP000245,2024-02-01,Transport,802.77,418242.78,0.0,2024-03-07,PROC000245
B2G00002687,COMP000245,2024-03-01,Transport,800.39,417007.51,0.0,2024-04-07,PROC000245
B2G00002688,COMP000245,2024-04-01,Transport,801.54,417599.57,0.0,2024-05-07,PROC000245
B2G00002689,COMP000245,2024-05-01,Transport,800.42,417021.2,0.0,2024-06-07,PROC000245
B2G00002690,COMP000245,2024-06-01,Transport,800.59,417110.05,0.0,2024-07-07,PROC000245
B2G00002691,COMP000245,2024-07-01,Transport,803.05,418390.37,0.0,2024-08-07,PROC000245
B2G00002692,COMP000245,2024-08-01,Transport,799.62,416597.22,0.0,2024-09-07,PROC000245
B2G00002693,COMP000245,2024-09-01,Transport,802.46,418081.43,0.0,2024-10-07,PROC000245
B2G00002694,COMP000245,2024-10-01,Transport,801.27,417464.6,0.0,2024-11-07,PROC000245
B2G00002695,COMP000245,2024-11-01,Transport,798.89,416218.9,0.0,2024-12-07,PROC000245
B2G00002696,COMP000246,2024-01-01,Transport,4567.21,2379519.72,0.0,2024-02-07,PROC000246
B2G00002697,COMP000246,2024-02-01,Transport,4573.54,2382819.33,0.0,2024-03-07,PROC000246
B2G00002698,COMP000246,2024-03-01,Transport,4578.24,2385259.75,0.0,2024-04-07,PROC000246
B2G00002699,COMP000246,2024-04-01,Transport,4573.39,2382736.4,0.0,2024-05-07,PROC000246
B2G00002700,COMP000246,2024-05-01,Transport,4572.31,2382171.42,0.0,2024-06-07,PROC000246
B2G00002701,COMP000246,2024-06-01,Transport,4569.32,2380619.44,0.0,2024-07-07,PROC000246
B2G00002702,COMP000246,2024-07-01,Transport,4573.49,2382783.45,0.0,2024-08-07,PROC000246
B2G00002703,COMP000246,2024-08-01,Transport,4573.58,2382835.59,0.0,2024-09-07,PROC000246
B2G00002704,COMP000246,2024-09-01,Transport,4571.52,2381760.31,0.0,2024-10-07,PROC000246
B2G00002705,COMP000246,2024-10-01,Transport,4571.78,2381893.54,0.0,2024-11-07,PROC000246
B2G00002706,COMP000246,2024-11-01,Transport,4568.0,2379925.45,0.0,2024-12-07,PROC000246
B2G00002707,COMP000247,2024-01-01,Transport,8880.01,4626484.86,0.0,2024-02-07,PROC000247
B2G00002708,COMP000247,2024-02-01,Transport,8872.64,4622653.15,0.0,2024-03-07,PROC000247
B2G00002709,COMP000247,2024-03-01,Transport,8876.37,4624585.71,0.0,2024-04-07,PROC000247
B2G00002710,COMP000247,2024-04-01,Transport,8874.07,4623389.46,0.0,2024-05-07,PROC000247
B2G00002711,COMP000247,2024-05-01,Transport,8877.42,4625136.35,0.0,2024-06-07,PROC000247
B2G00002712,COMP000247,2024-06-01,Transport,8879.3,4626107.94,0.0,2024-07-07,PROC000247
B2G00002713,COMP000247,2024-07-01,Transport,8866.15,4619268.78,0.0,2024-08-07,PROC000247
B2G00002714,COMP000247,2024-08-01,Transport,8880.74,4626861.6,0.0,2024-09-07,PROC000247
B2G00002715,COMP000247,2024-09-01,Transport,8878.87,4625886.66,0.0,2024-10-07,PROC000247
B2G00002716,COMP000247,2024-10-01,Transport,8879.85,4626398.65,0.0,2024-11-07,PROC000247
B2G00002717,COMP000247,2024-11-01,Transport,8872.91,4622790.83,0.0,2024-12-07,PROC000247
B2G00002718,COMP000248,2024-01-01,Transport,5107.44,2660973.41,0.0,2024-02-07,PROC000248
B2G00002719,COMP000248,2024-02-01,Transport,5111.0,2662831.88,0.0,2024-03-07,PROC000248
B2G00002720,COMP000248,2024-03-01,Transport,5105.84,2660135.93,0.0,2024-04-07,PROC000248
B2G00002721,COMP000248,2024-04-01,Transport,5112.93,2663838.73,0.0,2024-05-07,PROC000248
B2G00002722,COMP000248,2024-05-01,Transport,5103.27,2658810.03,0.0,2024-06-07,PROC000248
B2G00002723,COMP000248,2024-06-01,Transport,5107.49,2661003.36,0.0,2024-07-07,PROC000248
B2G00002724,COMP000248,2024-07-01,Transport,5109.87,2662242.73,0.0,2024-08-07,PROC000248
B2G00002725,COMP000248,2024-08-01,Transport,5108.88,2661729.5,0.0,2024-09-07,PROC000248
B2G00002726,COMP000248,2024-09-01,Transport,5110.73,2662689.81,0.0,2024-10-07,PROC000248
B2G00002727,COMP000248,2024-10-01,Transport,5106.08,2660254.04,0.0,2024-11-07,PROC000248
B2G00002728,COMP000248,2024-11-01,Transport,5110.11,2662372.51,0.0,2024-12-07,PROC000248
B2G00002729,COMP000249,2024-01-01,Transport,1210.55,630691.46,0.0,2024-02-07,PROC000249
B2G00002730,COMP000249,2024-02-01,Transport,1207.22,628960.99,0.0,2024-03-07,PROC000249
B2G00002731,COMP000249,2024-03-01,Transport,1210.91,630880.59,0.0,2024-04-07,PROC000249
B2G00002732,COMP000249,2024-04-01,Transport,1209.36,630077.44,0.0,2024-05-07,PROC000249
B2G00002733,COMP000249,2024-05-01,Transport,1210.77,630805.56,0.0,2024-06-07,PROC000249
B2G00002734,COMP000249,2024-06-01,Transport,1210.76,630805.07,0.0,2024-07-07,PROC000249
B2G00002735,COMP000249,2024-07-01,Transport,1213.85,632416.17,0.0,2024-08-07,PROC000249
B2G00002736,COMP000249,2024-08-01,Transport,1208.4,629574.92,0.0,2024-09-07,PROC000249
B2G00002737,COMP000249,2024-09-01,Transport,1207.89,629310.42,0.0,2024-10-07,PROC000249
B2G00002738,COMP000249,2024-10-01,Transport,1211.58,631235.22,0.0,2024-11-07,PROC000249
B2G00002739,COMP000249,2024-11-01,Transport,1210.69,630767.95,0.0,2024-12-07,PROC000249
B2G00002740,COMP000250,2024-01-01,Transport,939.7,489580.45,0.0,2024-02-07,PROC000250
B2G00002741,COMP000250,2024-02-01,Transport,942.34,490959.17,0.0,2024-03-07,PROC000250
B2G00002742,COMP000250,2024-03-01,Transport,939.04,489238.47,0.0,2024-04-07,PROC000250
B2G00002743,COMP000250,2024-04-01,Transport,942.02,490787.84,0.0,2024-05-07,PROC000250
B2G00002744,COMP000250,2024-05-01,Transport,941.05,490284.63,0.0,2024-06-07,PROC000250
B2G00002745,COMP000250,2024-06-01,Transport,940.08,489785.26,0.0,2024-07-07,PROC000250
B2G00002746,COMP000250,2024-07-01,Transport,939.32,489384.94,0.0,2024-08-07,PROC000250
B2G00002747,COMP000250,2024-08-01,Transport,941.86,490705.26,0.0,2024-09-07,PROC000250
B2G00002748,COMP000250,2024-09-01,Transport,942.66,491125.29,0.0,2024-10-07,PROC000250
B2G00002749,COMP000250,2024-10-01,Transport,940.14,489808.8,0.0,2024-11-07,PROC000250
B2G00002750,COMP000250,2024-11-01,Transport,942.53,491059.32,0.0,2024-12-07,PROC000250
B2G00002751,COMP000251,2024-01-01,Transport,799.96,416783.14,0.0,2024-02-07,PROC000251
B2G00002752,COMP000251,2024-02-01,Transport,797.77,415638.34,0.0,2024-03-07,PROC000251
B2G00002753,COMP000251,2024-03-01,Transport,799.13,416343.61,0.0,2024-04-07,PROC000251
B2G00002754,COMP000251,2024-04-01,Transport,797.51,415500.18,0.0,2024-05-07,PROC000251
B2G00002755,COMP000251,2024-05-01,Transport,798.42,415979.21,0.0,2024-06-07,PROC000251
B2G00002756,COMP000251,2024-06-01,Transport,797.82,415662.45,0.0,2024-07-07,PROC000251
B2G00002757,COMP000251,2024-07-01,Transport,798.24,415888.84,0.0,2024-08-07,PROC000251
B2G00002758,COMP000251,2024-08-01,Transport,798.01,415765.18,0.0,2024-09-07,PROC000251
B2G00002759,COMP000251,2024-09-01,Transport,798.86,416206.13,0.0,2024-10-07,PROC000251
B2G00002760,COMP000251,2024-10-01,Transport,798.3,415915.97,0.0,2024-11-07,PROC000251
B2G00002761,COMP000251,2024-11-01,Transport,798.18,415851.18,0.0,2024-12-07,PROC000251
B2G00002762,COMP000252,2024-01-01,Transport,5650.3,2943805.8,0.0,2024-02-07,PROC000252
B2G00002763,COMP000252,2024-02-01,Transport,5641.47,2939205.83,0.0,2024-03-07,PROC000252
B2G00002764,COMP000252,2024-03-01,Transport,5650.85,2944095.62,0.0,2024-04-07,PROC000252
B2G00002765,COMP000252,2024-04-01,Transport,5650.06,2943684.23,0.0,2024-05-07,PROC000252
B2G00002766,COMP000252,2024-05-01,Transport,5646.67,2941921.82,0.0,2024-06-07,PROC000252
B2G00002767,COMP000252,2024-06-01,Transport,5646.51,2941841.12,0.0,2024-07-07,PROC000252
B2G00002768,COMP000252,2024-07-01,Transport,5643.44,2940231.82,0.0,2024-08-07,PROC000252
B2G00002769,COMP000252,2024-08-01,Transport,5652.24,2944816.06,0.0,2024-09-07,PROC000252
B2G00002770,COMP000252,2024-09-01,Transport,5653.86,2945665.96,0.0,2024-10-07,PROC000252
B2G00002771,COMP000252,2024-10-01,Transport,5643.78,2940407.1,0.0,2024-11-07,PROC000252
B2G00002772,COMP000252,2024-11-01,Transport,5648.74,2942997.45,0.0,2024-12-07,PROC000252
B2G00002773,COMP000253,2024-01-01,Transport,9948.04,5182932.02,0.0,2024-02-07,PROC000253
B2G00002774,COMP000253,2024-02-01,Transport,9950.48,5184201.45,0.0,2024-03-07,PROC000253
B2G00002775,COMP000253,2024-03-01,Transport,9946.3,5182028.86,0.0,2024-04-07,PROC000253
B2G00002776,COMP000253,2024-04-01,Transport,9950.56,5184254.4,0.0,2024-05-07,PROC000253
B2G00002777,COMP000253,2024-05-01,Transport,9956.84,5187508.77,0.0,2024-06-07,PROC000253
B2G00002778,COMP000253,2024-06-01,Transport,9944.78,5181235.77,0.0,2024-07-07,PROC000253
B2G00002779,COMP000253,2024-07-01,Transport,9946.64,5182203.22,0.0,2024-08-07,PROC000253
B2G00002780,COMP000253,2024-08-01,Transport,9944.47,5181071.14,0.0,2024-09-07,PROC000253
B2G00002781,COMP000253,2024-09-01,Transport,9952.62,5185311.04,0.0,2024-10-07,PROC000253
B2G00002782,COMP000253,2024-10-01,Transport,9940.77,5179154.96,0.0,2024-11-07,PROC000253
B2G00002783,COMP000253,2024-11-01,Transport,9948.82,5183331.82,0.0,2024-12-07,PROC000253
B2G00002784,COMP000254,2024-01-01,Transport,13185.28,6869535.92,0.0,2024-02-07,PROC000254
B2G00002785,COMP000254,2024-02-01,Transport,13176.15,6864781.53,0.0,2024-03-07,PROC000254
B2G00002786,COMP000254,2024-03-01,Transport,13176.38,6864892.84,0.0,2024-04-07,PROC000254
B2G00002787,COMP000254,2024-04-01,Transport,13182.4,6868034.49,0.0,2024-05-07,PROC000254
B2G00002788,COMP000254,2024-05-01,Transport,13178.87,6866190.29,0.0,2024-06-07,PROC000254
B2G00002789,COMP000254,2024-06-01,Transport,13180.16,6866861.89,0.0,2024-07-07,PROC000254
B2G00002790,COMP000254,2024-07-01,Transport,13178.82,6866160.09,0.0,2024-08-07,PROC000254
B2G00002791,COMP000254,2024-08-01,Transport,13179.03,6866286.87,0.0,2024-09-07,PROC000254
B2G00002792,COMP000254,2024-09-01,Transport,13188.1,6871001.27,0.0,2024-10-07,PROC000254
B2G00002793,COMP000254,2024-10-01,Transport,13178.98,6866255.31,0.0,2024-11-07,PROC000254
B2G00002794,COMP000254,2024-11-01,Transport,13169.87,6861496.78,0.0,2024-12-07,PROC000254
B2G00002795,COMP000255,2024-01-01,Transport,1331.49,693704.81,0.0,2024-02-07,PROC000255
B2G00002796,COMP000255,2024-02-01,Transport,1331.69,693812.2,0.0,2024-03-07,PROC000255
B2G00002797,COMP000255,2024-03-01,Transport,1335.26,695668.26,0.0,2024-04-07,PROC000255
B2G00002798,COMP000255,2024-04-01,Transport,1330.83,693363.87,0.0,2024-05-07,PROC000255
B2G00002799,COMP000255,2024-05-01,Transport,1333.52,694765.58,0.0,2024-06-07,PROC000255
B2G00002800,COMP000255,2024-06-01,Transport,1331.07,693482.79,0.0,2024-07-07,PROC000255
B2G00002801,COMP000255,2024-07-01,Transport,1336.08,696097.46,0.0,2024-08-07,PROC000255
B2G00002802,COMP000255,2024-08-01,Transport,1336.36,696244.85,0.0,2024-09-07,PROC000255
B2G00002803,COMP000255,2024-09-01,Transport,1334.58,695316.31,0.0,2024-10-07,PROC000255
B2G00002804,COMP000255,2024-10-01,Transport,1333.17,694582.17,0.0,2024-11-07,PROC000255
B2G00002805,COMP000255,2024-11-01,Transport,1333.79,694904.34,0.0,2024-12-07,PROC000255
B2G00002806,COMP000256,2024-01-01,Transport,1475.9,768943.8,0.0,2024-02-07,PROC000256
B2G00002807,COMP000256,2024-02-01,Transport,1475.65,768817.97,0.0,2024-03-07,PROC000256
B2G00002808,COMP000256,2024-03-01,Transport,1474.62,768277.36,0.0,2024-04-07,PROC000256
B2G00002809,COMP000256,2024-04-01,Transport,1479.55,770844.5,0.0,2024-05-07,PROC000256
B2G00002810,COMP000256,2024-05-01,Transport,1477.86,769963.49,0.0,2024-06-07,PROC000256
B2G00002811,COMP000256,2024-06-01,Transport,1473.08,767474.89,0.0,2024-07-07,PROC000256
B2G00002812,COMP000256,2024-07-01,Transport,1477.13,769583.27,0.0,2024-08-07,PROC000256
B2G00002813,COMP000256,2024-08-01,Transport,1474.54,768239.6,0.0,2024-09-07,PROC000256
B2G00002814,COMP000256,2024-09-01,Transport,1479.74,770940.36,0.0,2024-10-07,PROC000256
B2G00002815,COMP000256,2024-10-01,Transport,1470.83,766299.27,0.0,2024-11-07,PROC000256
B2G00002816,COMP000256,2024-11-01,Transport,1475.74,768861.64,0.0,2024-12-07,PROC000256
B2G00002817,COMP000257,2024-01-01,Transport,535.51,279002.63,0.0,2024-02-07,PROC000257
B2G00002818,COMP000257,2024-02-01,Transport,535.79,279143.69,0.0,2024-03-07,PROC000257
B2G00002819,COMP000257,2024-03-01,Transport,536.14,279328.16,0.0,2024-04-07,PROC000257
B2G00002820,COMP000257,2024-04-01,Transport,536.78,279660.02,0.0,2024-05-07,PROC000257
B2G00002821,COMP000257,2024-05-01,Transport,536.1,279309.55,0.0,2024-06-07,PROC000257
B2G00002822,COMP000257,2024-06-01,Transport,533.27,277833.33,0.0,2024-07-07,PROC000257
B2G00002823,COMP000257,2024-07-01,Transport,537.16,279859.08,0.0,2024-08-07,PROC000257
B2G00002824,COMP000257,2024-08-01,Transport,536.81,279678.45,0.0,2024-09-07,PROC000257
B2G00002825,COMP000257,2024-09-01,Transport,536.26,279389.01,0.0,2024-10-07,PROC000257
B2G00002826,COMP000257,2024-10-01,Transport,534.52,278483.24,0.0,2024-11-07,PROC000257
B2G00002827,COMP000257,2024-11-01,Transport,535.66,279080.68,0.0,2024-12-07,PROC000257
B2G00002828,COMP000258,2024-01-01,Transport,6723.54,3502960.72,0.0,2024-02-07,PROC000258
B2G00002829,COMP000258,2024-02-01,Transport,6728.36,3505477.78,0.0,2024-03-07,PROC000258
B2G00002830,COMP000258,2024-03-01,Transport,6732.0,3507370.17,0.0,2024-04-07,PROC000258
B2G00002831,COMP000258,2024-04-01,Transport,6721.81,3502064.93,0.0,2024-05-07,PROC000258
B2G00002832,COMP000258,2024-05-01,Transport,6722.56,3502452.91,0.0,2024-06-07,PROC000258
B2G00002833,COMP000258,2024-06-01,Transport,6721.59,3501951.84,0.0,2024-07-07,PROC000258
B2G00002834,COMP000258,2024-07-01,Transport,6716.61,3499354.47,0.0,2024-08-07,PROC000258
B2G00002835,COMP000258,2024-08-01,Transport,6726.74,3504642.91,0.0,2024-09-07,PROC000258
B2G00002836,COMP000258,2024-09-01,Transport,6724.06,3503239.46,0.0,2024-10-07,PROC000258
B2G00002837,COMP000258,2024-10-01,Transport,6714.44,3498232.42,0.0,2024-11-07,PROC000258
B2G00002838,COMP000258,2024-11-01,Transport,6718.64,3500408.69,0.0,2024-12-07,PROC000258
B2G00002839,COMP000259,2024-01-01,Transport,1208.67,629716.87,0.0,2024-02-07,PROC000259
B2G00002840,COMP000259,2024-02-01,Transport,1206.74,628710.75,0.0,2024-03-07,PROC000259
B2G00002841,COMP000259,2024-03-01,Transport,1204.64,627616.24,0.0,2024-04-07,PROC000259
B2G00002842,COMP000259,2024-04-01,Transport,1207.96,629349.43,0.0,2024-05-07,PROC000259
B2G00002843,COMP000259,2024-05-01,Transport,1205.76,628199.45,0.0,2024-06-07,PROC000259
B2G00002844,COMP000259,2024-06-01,Transport,1206.76,628723.83,0.0,2024-07-07,PROC000259
B2G00002845,COMP000259,2024-07-01,Transport,1206.76,628721.08,0.0,2024-08-07,PROC000259
B2G00002846,COMP000259,2024-08-01,Transport,1203.84,627200.26,0.0,2024-09-07,PROC000259
B2G00002847,COMP000259,2024-09-01,Transport,1206.34,628499.13,0.0,2024-10-07,PROC000259
B2G00002848,COMP000259,2024-10-01,Transport,1204.0,627287.99,0.0,2024-11-07,PROC000259
B2G00002849,COMP000259,2024-11-01,Transport,1207.52,629118.99,0.0,2024-12-07,PROC000259
B2G00002850,COMP000260,2024-01-01,Transport,8862.68,4617452.18,0.0,2024-02-07,PROC000260
B2G00002851,COMP000260,2024-02-01,Transport,8859.26,4615673.51,0.0,2024-03-07,PROC000260
B2G00002852,COMP000260,2024-03-01,Transport,8864.7,4618497.9,0.0,2024-04-07,PROC000260
B2G00002853,COMP000260,2024-04-01,Transport,8871.72,4622161.6,0.0,2024-05-07,PROC000260
B2G00002854,COMP000260,2024-05-01,Transport,8867.1,4619760.26,0.0,2024-06-07,PROC000260
B2G00002855,COMP000260,2024-06-01,Transport,8867.16,4619798.09,0.0,2024-07-07,PROC000260
B2G00002856,COMP000260,2024-07-01,Transport,8866.09,4619219.32,0.0,2024-08-07,PROC000260
B2G00002857,COMP000260,2024-08-01,Transport,8869.84,4621189.21,0.0,2024-09-07,PROC000260
B2G00002858,COMP000260,2024-09-01,Transport,8859.38,4615735.74,0.0,2024-10-07,PROC000260
B2G00002859,COMP000260,2024-10-01,Transport,8865.1,4618712.98,0.0,2024-11-07,PROC000260
B2G00002860,COMP000260,2024-11-01,Transport,8872.37,4622504.86,0.0,2024-12-07,PROC000260
B2G00002861,COMP000261,2024-01-01,Transport,804.19,418981.77,0.0,2024-02-07,PROC000261
B2G00002862,COMP000261,2024-02-01,Transport,808.39,421170.34,0.0,2024-03-07,PROC000261
B2G00002863,COMP000261,2024-03-01,Transport,803.85,418808.99,0.0,2024-04-07,PROC000261
B2G00002864,COMP000261,2024-04-01,Transport,806.44,420157.32,0.0,2024-05-07,PROC000261
B2G00002865,COMP000261,2024-05-01,Transport,803.66,418707.85,0.0,2024-06-07,PROC000261
B2G00002866,COMP000261,2024-06-01,Transport,808.58,421269.57,0.0,2024-07-07,PROC000261
B2G00002867,COMP000261,2024-07-01,Transport,807.56,420736.72,0.0,2024-08-07,PROC000261
B2G00002868,COMP000261,2024-08-01,Transport,806.2,420025.2,0.0,2024-09-07,PROC000261
B2G00002869,COMP000261,2024-09-01,Transport,804.01,418891.41,0.0,2024-10-07,PROC000261
B2G00002870,COMP000261,2024-10-01,Transport,807.82,420872.09,0.0,2024-11-07,PROC000261
B2G00002871,COMP000261,2024-11-01,Transport,807.16,420533.84,0.0,2024-12-07,PROC000261
B2G00002872,COMP000262,2024-01-01,Transport,1340.86,698589.57,0.0,2024-02-07,PROC000262
B2G00002873,COMP000262,2024-02-01,Transport,1344.57,700524.01,0.0,2024-03-07,PROC000262
B2G00002874,COMP000262,2024-03-01,Transport,1342.49,699434.92,0.0,2024-04-07,PROC000262
B2G00002875,COMP000262,2024-04-01,Transport,1337.59,696884.81,0.0,2024-05-07,PROC000262
